Field_Name,Tooltip,Field_Type,Needs_Review,Review_Reasons,Matched_Rules,Match_Explanations,Domains,Persona,Biographical_Subcategories,Part,Part_Num,Line,Subline,Base_Field_Type,Position
Pt12Line3_StreetNumberName[0],"Part 12. Contact Information, Declaration, and Signature of the Person Preparing this Application, if Other Than the Applicant. Preparer's Mailing Address. 3. A. Enter Street Number and Name.",Tx,False,,,,"[('biographical', 0.3)]","[('applicant', 2.0), ('preparer', 1.5)]","[('core_identity', 1.8), ('contact_info', 1.6)]",Part 12,12,Line 3,,StreetNumberName,0
Pt12Line3_Unit[0],"Part 12. Contact Information, Declaration, and Signature of the Person Preparing this Application, if Other Than the Applicant. Preparer's Mailing Address. 3. B. Select Floor.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('biographical', 0.3)]","[('applicant', 2.0), ('preparer', 1.5)]","[('contact_info', 1.6)]",Part 12,12,Line 3,,Unit,0
Pt12Line3_Unit[1],"Part 12. Contact Information, Declaration, and Signature of the Person Preparing this Application, if Other Than the Applicant. Preparer's Mailing Address. 3. B. Select Apartment.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('biographical', 0.3)]","[('applicant', 2.0), ('preparer', 1.5)]","[('contact_info', 1.6)]",Part 12,12,Line 3,,Unit,1
Pt12Line3_Unit[2],"Part 12. Contact Information, Declaration, and Signature of the Person Preparing this Application, if Other Than the Applicant. Preparer's Mailing Address. 3. B. Select Suite.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('biographical', 0.3)]","[('applicant', 2.0), ('preparer', 1.5)]","[('contact_info', 1.6)]",Part 12,12,Line 3,,Unit,2
Pt12Line3_ZipCode[0],"Part 12. Contact Information, Declaration, and Signature of the Person Preparing this Application, if Other Than the Applicant. Preparer's Mailing Address. 3. E. Enter Zip Code.",Tx,False,,,,"[('biographical', 0.3)]","[('applicant', 2.0), ('preparer', 1.5)]","[('contact_info', 1.6)]",Part 12,12,Line 3,,ZipCode,0
Pt12Line4_DaytimePhoneNumber1[0],"Part 12. Contact Information, Declaration, and Signature of the Person Preparing this Application, if Other Than the Applicant. Preparer's Contact Information. 4. Enter Preparer's Daytime Telephone Number.",Tx,False,,,,"[('biographical', 0.3)]","[('applicant', 2.0), ('preparer', 1.5)]","[('contact_info', 1.6)]",Part 12,12,Line 4,,DaytimePhoneNumber1,0
Pt12Line5_MobileNumber[0],"Part 12. Contact Information, Declaration, and Signature of the Person Preparing this Application, if Other Than the Applicant. Preparer's Contact Information. 5. Enter Preparer's Mobile Telephone Number, if any.",Tx,False,,,,"[('biographical', 0.3)]","[('applicant', 2.0), ('preparer', 1.5)]","[('contact_info', 1.6)]",Part 12,12,Line 5,,MobileNumber,0
Pt12Line6_Email[0],"Part 12. Contact Information, Declaration, and Signature of the Person Preparing this Application, if Other Than the Applicant. Preparer's Contact Information. 6. Enter Preparer's Email Address, if any.",Tx,False,,,,"[('biographical', 0.3)]","[('applicant', 2.0), ('preparer', 1.5)]","[('contact_info', 1.6)]",Part 12,12,Line 6,,Email,0
Pt12Line8a_Signature[0],"Part 12. Contact Information, Declaration, and Signature of the Person Preparing this Application, if Other Than the Applicant. Preparer's Signature. 8. A. Preparer's Signature. This signature field can not be signed with a digital signature and the signee's name can not be typewritten into this space. This is a protected field. Print and sign in ink.",Tx,False,,,,"[('biographical', 0.3)]","[('applicant', 2.0), ('preparer', 1.5)]","[('core_identity', 1.8), ('contact_info', 1.6)]",Part 12,12,Line 8,a,Signature,0
Pt12Line8b_DateofSignature[0],"Part 12. Contact Information, Declaration, and Signature of the Person Preparing this Application, if Other Than the Applicant. Preparer's Signature. 8. B. Enter Date of Signature. Enter as 2 digit month, 2 digit day and 4 digit year.",Tx,False,,date(1.50),Date field,"[('biographical', 0.3)]","[('applicant', 2.0), ('preparer', 1.5)]","[('contact_info', 1.6)]",Part 12,12,Line 8,b,DateofSignature,0
Pt13_ApplicantSignature[0],Part 13. Signature at Interview. Subscribed to and sworn to (affirmed) before me. Applicant's Signature. This signature field can not be signed with a digital signature and the signee's name can not be typewritten into this space. This is a protected field. Print and sign in ink.,Tx,False,,,,[],"[('applicant', 2.0), ('preparer', 1.5)]",[],Part 13,13,,,Pt13_ApplicantSignature,0
Pt13_Corrections1[0],"NOTE: Do not complete Part 13. until the U S C I S Officer instructs you to do so at the interview. Part 13. Signature at Interview. I swear (affirm) and certify under penalty of perjury under the laws of the United States of America that I know that the contents of this Form I-485, Application to Register Permanent Residence or Adjust Status, subscribed by me, including the corrections made to this application, numbered. Enter First Number.",Tx,False,,,,"[('immigration', 0.3)]","[('applicant', 2.0), ('preparer', 1.5)]",[],Part 13,13,,,Pt13_Corrections1,0
Pt13_Corrections2[0],"Part 13. Signature at Interview. I swear (affirm) and certify under penalty of perjury under the laws of the United States of America that I know that the contents of this Form I-485, Application to Register Permanent Residence or Adjust Status, subscribed by me, including the corrections made to this application, numbered (enter number) through. Enter Second Number.",Tx,False,,,,"[('immigration', 0.3)]","[('preparer', 1.5)]",[],Part 13,13,,,Pt13_Corrections2,0
Pt13_DateofSignature[0],"Part 13. Signature at Interview. Subscribed to and sworn to (affirmed) before me. Enter Date of Signature. Enter as 2 digit month, 2 digit day and 4 digit year.",Tx,False,,date(1.50),Date field,[],"[('preparer', 1.5)]",[],Part 13,13,,,Pt13_DateofSignature,0
Pt13_Pages1[0],"Part 13. Signature at Interview. All additional pages submitted by me with this Form I - 4 85, on numbered pages. Enter First Number.",Tx,True,No persona identified,,,[],[],[],Part 13,13,,,Pt13_Pages1,0
Pt13_Pages2[0],"Part 13. Signature at Interview. All additional pages submitted by me with this Form I - 4 85, on numbered pages (enter number) through. Enter Second Number.",Tx,True,No persona identified,,,[],[],[],Part 13,13,,,Pt13_Pages2,0
Pt13_USCISOfficer[0],Part 13. Signature at Interview. Subscribed to and sworn to (affirmed) before me. Enter U S C I S Officer's Printed Name or Stamp.,Tx,False,,,,[],"[('preparer', 1.5)]",[],Part 13,13,,,Pt13_USCISOfficer,0
Pt13_USCISSignature[0],Part 13. Signature at Interview. Subscribed to and sworn to (affirmed) before me. U S C I S Officer's Signature. This signature field can not be signed with a digital signature and the signee's name can not be typewritten into this space. This is a protected field. Print and sign in ink.,Tx,False,,,,[],"[('preparer', 1.5)]",[],Part 13,13,,,Pt13_USCISSignature,0
Pt14Line3a_PageNumber[0],Part 14. Additional Information. 3. A. Enter Page Number.,Tx,False,,,,[],[],[],Part 14,14,Line 3,a,PageNumber,0
Pt14Line3b_PartNumber[0],Part 14. Additional Information. 3. B. Enter Part Number.,Tx,False,,,,[],[],[],Part 14,14,Line 3,b,PartNumber,0
Pt14Line3c_ItemNumber[0],Part 14. Additional Information. 3. C. Enter Item Number.,Tx,False,,,,[],[],[],Part 14,14,Line 3,c,ItemNumber,0
Pt14Line3d_AdditionalInfo[0],Part 14. Additional Information. 3. D. Enter Additional Information.,Tx,True,No persona identified,,,"[('biographical', 0.3)]",[],[],Part 14,14,Line 3,d,AdditionalInfo,0
Pt14Line4a_PageNumber[0],Part 14. Additional Information. 4. A. Enter Page Number.,Tx,False,,,,[],[],[],Part 14,14,Line 4,a,PageNumber,0
Pt14Line4b_PartNumber[0],Part 14. Additional Information. 4. B. Enter Part Number.,Tx,False,,,,[],[],[],Part 14,14,Line 4,b,PartNumber,0
Pt14Line4c_ItemNumber[0],Part 14. Additional Information. 4. C. Enter Item Number.,Tx,False,,,,[],[],[],Part 14,14,Line 4,c,ItemNumber,0
Pt14Line4d_AdditionalInfo[0],Part 14. Additional Information. 4. D. Enter Additional Information.,Tx,True,No persona identified,,,"[('biographical', 0.3)]",[],[],Part 14,14,Line 4,d,AdditionalInfo,0
Pt14Line5a_PageNumber[0],Part 14. Additional Information. 5. A. Enter Page Number.,Tx,False,,,,[],[],[],Part 14,14,Line 5,a,PageNumber,0
Pt14Line5b_PartNumber[0],Part 14. Additional Information. 5. B. Enter Part Number.,Tx,False,,,,[],[],[],Part 14,14,Line 5,b,PartNumber,0
Pt14Line5c_ItemNumber[0],Part 14. Additional Information. 5. C. Enter Item Number.,Tx,False,,,,[],[],[],Part 14,14,Line 5,c,ItemNumber,0
Pt14Line5d_AdditionalInfo[0],Part 14. Additional Information. 5. D. Enter Additional Information.,Tx,True,No persona identified,,,"[('biographical', 0.3)]",[],[],Part 14,14,Line 5,d,AdditionalInfo,0
Pt14Line6a_PageNumber[0],Part 14. Additional Information. 6. A. Enter Page Number.,Tx,False,,,,[],[],[],Part 14,14,Line 6,a,PageNumber,0
Pt14Line6b_PartNumber[0],Part 14. Additional Information. 6. B. Enter Part Number.,Tx,False,,,,[],[],[],Part 14,14,Line 6,b,PartNumber,0
Pt14Line6c_ItemNumber[0],Part 14. Additional Information. 6. C. Enter Item Number.,Tx,False,,,,[],[],[],Part 14,14,Line 6,c,ItemNumber,0
Pt14Line6d_AdditionalInfo[0],Part 14. Additional Information. 6. D. Enter Additional Information.,Tx,True,No persona identified,,,"[('biographical', 0.3)]",[],[],Part 14,14,Line 6,d,AdditionalInfo,0
Pt14Line7a_PageNumber[0],Part 14. Additional Information. 7. A. Enter Page Number.,Tx,False,,,,[],[],[],Part 14,14,Line 7,a,PageNumber,0
Pt14Line7b_PartNumber[0],Part 14. Additional Information. 7. B. Enter Part Number.,Tx,False,,,,[],[],[],Part 14,14,Line 7,b,PartNumber,0
Pt14Line7c_ItemNumber[0],Part 14. Additional Information. 7. C. Enter Item Number.,Tx,False,,,,[],[],[],Part 14,14,Line 7,c,ItemNumber,0
Pt14Line7d_AdditionalInfo[0],Part 14. Additional Information. 7. D. Enter Additional Information.,Tx,True,No persona identified,,,"[('biographical', 0.3)]",[],[],Part 14,14,Line 7,d,AdditionalInfo,0
Pt1Line10_AlienNumber[0],Enter Alien Registration Number (A. Number).,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,0
Pt1Line10_AlienNumber[10],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,10
Pt1Line10_AlienNumber[11],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,11
Pt1Line10_AlienNumber[12],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,12
Pt1Line10_AlienNumber[13],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,13
Pt1Line10_AlienNumber[14],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,14
Pt1Line10_AlienNumber[15],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,15
Pt1Line10_AlienNumber[16],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,16
Pt1Line10_AlienNumber[17],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,17
Pt1Line10_AlienNumber[18],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,18
Pt1Line10_AlienNumber[19],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,19
Pt1Line10_AlienNumber[1],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,1
Pt1Line10_AlienNumber[20],"Part 14. Additional Information. 2. Alien Registration Number (A. Number), if any. This is a read only field. This field pre-populates from page 1.",Tx,True,No persona identified,,,"[('biographical', 0.3), ('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,20
Pt1Line10_AlienNumber[21],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,21
Pt1Line10_AlienNumber[2],"Part 1. Information About You (Person applying for lawful permanent residence). Other Information About You. 10. Enter Alien Registration Number (A. Number), if any. NOTE: If you have EVER used other A. Numbers, include the additional A. Numbers in the space provided in Part 14. Additional Information.",Tx,False,,,,"[('biographical', 0.3), ('immigration', 0.3)]","[('applicant', 2.0)]","[('contact_info', 1.6)]",Part 1,1,Line 10,,AlienNumber,2
Pt1Line10_AlienNumber[3],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,3
Pt1Line10_AlienNumber[4],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,4
Pt1Line10_AlienNumber[5],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,5
Pt1Line10_AlienNumber[6],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,6
Pt1Line10_AlienNumber[7],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,7
Pt1Line10_AlienNumber[8],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,8
Pt1Line10_AlienNumber[9],Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.,Tx,True,No persona identified,,,"[('immigration', 0.3)]",[],[],Part 1,1,Line 10,,AlienNumber,9
Pt1Line11_USCISELISAcctNumber[0],"Part 1. Information About You (Person applying for lawful permanent residence). Other Information About You. 11. Enter U S C I S Online Account Number, if any.",Tx,False,,,,"[('biographical', 0.3)]","[('applicant', 2.0)]","[('contact_info', 1.6)]",Part 1,1,Line 11,,USCISELISAcctNumber,0
Pt1Line12_AptSteFlrNumber[0],"Part 1. Information About You (Person applying for lawful permanent residence). U.S. Mailing Address. 12. C. Enter Apartment, Suite or Floor Number.",Tx,False,,,,"[('biographical', 0.3)]","[('applicant', 2.0)]","[('contact_info', 1.6)]",Part 1,1,Line 12,,AptSteFlrNumber,0
Pt1Line12_CityOrTown[0],Part 1. Information About You (Person applying for lawful permanent residence). U.S. Mailing Address. 12. D. Enter City or Town.,Tx,False,,,,"[('biographical', 0.3)]","[('applicant', 2.0)]","[('contact_info', 1.6)]",Part 1,1,Line 12,,CityOrTown,0
