Form,Field Name,Type,Parent,Persona,Domain,Value Type,Value,Screen Label,Tooltip
i693.pdf,Pt8Line2A_Disorders[4],/Btn,#subform[8],,medical,selection,Disorders,"Physical/Mental Disorder with Associated Harmful Behavior, Class A.","Part 8. Civil Surgeon Worksheet. 2. Physical or Mental Disorders With Associated Harmful Behavior. Include here any physical or mental disorders with current associated harmful behavior or history of associated harmful behavior judged likely to recur.  This category of physical or mental disorders includes any diagnosis of substance-use disorders that involve any substance that is not listed in Schedule I, II, III, IV, or V of section 202 of the Controlled Substances Act (for example, diagnosis of an alcohol-use disorder).  Diagnose mental disorders according to the diagnostic criteria in the most recent edition of the Diagnostic and Statistical Manual (DSM) or another authoritative source, as determined by the director of the CDC.  Diagnose physical disorders according to the diagnostic criteria in the most recent edition of the World Health Organization's Manual of the International Classification of Diseases, Injuries, and Causes of Death (ICD) or another authoritative source as determined by the director of the CDC.  See the CDC's Technical Instructions for Civil Surgeons for more information.A. Findings. 2. Select Physical/Mental Disorder with Associated Harmful Behavior, Class A."
i693.pdf,Pt1Line3e_AlienNumber[8],/Tx,#subform[8],,immigration,,,It is pre-filled from the first page.,Alien Registration Number (A. Number). This is a read only field. It is pre-filled from the first page. 
i693.pdf,Pt8Line1D1_Findings[0],/Btn,#subform[8],,medical,selection,Findings,/ B Condition.,Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. D. Other Class A. / Class B Conditions for Communicable Diseases of Public Health Significance. 1. Findings. A. Select No Class A. / B Condition.
i693.pdf,Pt8Line1D1_Findings[1],/Btn,#subform[8],,medical,selection,Findings,"Hansen's Disease (leprosy, any classification) untreated, Class A.","Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. D. Other Class A. / Class B Conditions for Communicable Diseases of Public Health Significance. 1. Findings. B. Select Hansen's Disease (leprosy, any classification) untreated, Class A."
i693.pdf,Pt8Line1D1b_Checkboxf[0],/Btn,#subform[8],,medical,selection,Checkboxf,"Indeterminate, tuberculoid, borderline tuberculoid (paucibacillary).","Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. D. Other Class A. / Class B Conditions for Communicable Diseases of Public Health Significance. 1. Findings. B. Hansen's Disease (leprosy, any classification) untreated, Class A. Select Indeterminate, tuberculoid, borderline tuberculoid (paucibacillary)."
i693.pdf,Pt8Line1D1b_Checkboxf[1],/Btn,#subform[8],,medical,selection,Checkboxf,"Mid-borderline, borderline lepromatous, lepromatous (multibacillary).","Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. D. Other Class A. / Class B Conditions for Communicable Diseases of Public Health Significance. 1. Findings. B. Hansen's Disease (leprosy, any classification) untreated, Class A. Select Mid-borderline, borderline lepromatous, lepromatous (multibacillary)."
i693.pdf,Pt8Line1D1_Findings[2],/Btn,#subform[8],,medical,selection,Findings,"Hansen's Disease (leprosy, any classification) treated or partially treated, Class B.","Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. D. Other Class A. / Class B Conditions for Communicable Diseases of Public Health Significance. 1. Findings. C. Select Hansen's Disease (leprosy, any classification) treated or partially treated, Class B."
i693.pdf,Pt8Line1C1c_Checkboxg[0],/Btn,#subform[8],,medical,selection,Checkboxg,"Indeterminate, tuberculoid, borderline tuberculoid (paucibacillary).","Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. D. Other Class A. / Class B Conditions for Communicable Diseases of Public Health Significance. 1. Findings. C. Hansen's Disease (leprosy, any classification) treated or partially treated, Class B. Select Indeterminate, tuberculoid, borderline tuberculoid (paucibacillary)."
i693.pdf,Pt8Line1C1c_Checkboxg[1],/Btn,#subform[8],,medical,selection,Checkboxg,"Mid-borderline, borderline lepromatous, lepromatous (multibacillary).","Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. D. Other Class A. / Class B Conditions for Communicable Diseases of Public Health Significance. 1. Findings. C. Hansen's Disease (leprosy, any classification) treated or partially treated, Class B. Select Mid-borderline, borderline lepromatous, lepromatous (multibacillary)."
i693.pdf,Pt8Line2B_Remarks[0],/Tx,#subform[8],applicant,personal,,,Additional Information.,"Part 8. Civil Surgeon Worksheet. 2. Physical or Mental Disorders With Associated Harmful Behavior. Include here any physical or mental disorders with current associated harmful behavior or history of associated harmful behavior judged likely to recur.  This category of physical or mental disorders includes any diagnosis of substance-use disorders that involve any substance that is not listed in Schedule I, II, III, IV, or V of section 202 of the Controlled Substances Act (for example, diagnosis of an alcohol-use disorder).  Diagnose mental disorders according to the diagnostic criteria in the most recent edition of the Diagnostic and Statistical Manual (DSM) or another authoritative source, as determined by the director of the CDC.  Diagnose physical disorders according to the diagnostic criteria in the most recent edition of the World Health Organization's Manual of the International Classification of Diseases, Injuries, and Causes of Death (ICD) or another authoritative source as determined by the director of the CDC.  See the CDC's Technical Instructions for Civil Surgeons for more information.  B. Remarks:  Include diagnosis, likelihood of recurrence of the harmful behavior, therapy given, and any counseling or referrals.  If you need extra space to complete this section, use the space provided in Part 11. Additional Information."
i693.pdf,Pt1Line1a_FamilyName[9],/Tx,#subform[9],family,personal,,,It is pre-filled from the first page.,Family Name (Last Name). This is a read only field. It is pre-filled from the first page. 
i693.pdf,Pt1Line1b_GivenName[9],/Tx,#subform[9],,personal,,,It is pre-filled from the first page.,Given Name (First Name). This is a read only field. It is pre-filled from the first page. 
i693.pdf,Pt1Line1c_MiddleName[9],/Tx,#subform[9],,personal,,,It is pre-filled from first page.,Middle Name. This is a read only field. It is pre-filled from first page. 
i693.pdf,Pt1Line3e_AlienNumber[9],/Tx,#area[9],,immigration,,,It is pre-flled from the first page.,Alien Registration Number (A. Number). This is a read only field. It is pre-flled from the first page. 
i693.pdf,Pt8Line3B_Remarks[0],/Tx,#subform[9],applicant,personal,,,Additional Information.,"Part 8. Civil Surgeon Worksheet. 3. Drug Abuse / Drug Addiction. The U.S. Department of Health and Human Services (DHHS) sets the medical guidelines for determining drug abuse and drug addiction.  The terms are defined at 42 C F R 34.2(h) and (i). Include here any diagnosis of drug abuse or drug addiction. ""Drug abuse or drug addiction"" is ""current substance use disorder mild, moderate or severe” but only with respect to substances listed in Schedule I, II, III, IV, or V of section 202 of the Controlled Substances Act. Make the diagnosis according to the diagnostic criteria in the most current edition of the DSM, or by another authoritative source as determined by the director of the CDC. You may also make a diagnosis of full remission, according to the diagnostic criteria in the most current edition of the DSM or another authoritative source as determined by the director of the CDC.  See the CDC's Technical Instructions for Civil Surgeons for more information. B. Remarks:  (Include any therapy given, rehabilitation, counseling or referrals.  If you need extra space to complete this section, use the space provided in Part 11. Additional Information."
i693.pdf,Pt8Line4_ListOtherMedConditions[0],/Tx,#subform[9],,medical,,,"Other Medical Conditions (List any other Class B conditions, such as hypertension or diabetes, and all required evaluation components as found in Technical Instructions for Civil Surgeons.)","Part 8. Civil Surgeon Worksheet. 4. Other Medical Conditions (List any other Class B conditions, such as hypertension or diabetes, and all required evaluation components as found in Technical Instructions for Civil Surgeons.)"
i693.pdf,Pt8Line3A_Findings[0],/Btn,#subform[9],applicant,medical,selection,Findings,"Substance (Drug) Addiction in Full Remission, Listed in section 2 0 2 of the Controlled Substances Act, Class B.","Part 8. Civil Surgeon Worksheet. 3. Drug Abuse / Drug Addiction. The U.S. Department of Health and Human Services (DHHS) sets the medical guidelines for determining drug abuse and drug addiction.  The terms are defined at 42 C F R 34.2(h) and (i). Include here any diagnosis of drug abuse or drug addiction. ""Drug abuse or drug addiction"" is ""current substance use disorder mild, moderate or severe” but only with respect to substances listed in Schedule I, II, III, IV, or V of section 202 of the Controlled Substances Act. Make the diagnosis according to the diagnostic criteria in the most current edition of the DSM, or by another authoritative source as determined by the director of the CDC. You may also make a diagnosis of full remission, according to the diagnostic criteria in the most current edition of the DSM or another authoritative source as determined by the director of the CDC.  See the CDC's Technical Instructions for Civil Surgeons for more information.3. Drug Abuse / Drug Addiction. A. Findings. 4. Select Substance (Drug) Addiction in Full Remission, Listed in section 2 0 2 of the Controlled Substances Act, Class B."
i693.pdf,Pt8Line3A_Findings[1],/Btn,#subform[9],applicant,medical,selection,Findings,"Substance (Drug) Abuse in Full Remission, listed in section 202 of the Controlled Substances Act, Class B.","Part 8. Civil Surgeon Worksheet. 3. Drug Abuse / Drug Addiction. The U.S. Department of Health and Human Services (DHHS) sets the medical guidelines for determining drug abuse and drug addiction.  The terms are defined at 42 C F R 34.2(h) and (i). Include here any diagnosis of drug abuse or drug addiction. ""Drug abuse or drug addiction"" is ""current substance use disorder mild, moderate or severe” but only with respect to substances listed in Schedule I, II, III, IV, or V of section 202 of the Controlled Substances Act. Make the diagnosis according to the diagnostic criteria in the most current edition of the DSM, or by another authoritative source as determined by the director of the CDC. You may also make a diagnosis of full remission, according to the diagnostic criteria in the most current edition of the DSM or another authoritative source as determined by the director of the CDC.  See the CDC's Technical Instructions for Civil Surgeons for more information. A. Findings. 3. Select Substance (Drug) Abuse in Full Remission, listed in section 202 of the Controlled Substances Act, Class B."
i693.pdf,Pt8Line3A_Findings[2],/Btn,#subform[9],applicant,medical,selection,Findings,or B Substance (Drug) Abuse / Addiction.,"Part 8. Civil Surgeon Worksheet. 3. Drug Abuse / Drug Addiction. The U.S. Department of Health and Human Services (DHHS) sets the medical guidelines for determining drug abuse and drug addiction.  The terms are defined at 42 C F R 34.2(h) and (i). Include here any diagnosis of drug abuse or drug addiction. ""Drug abuse or drug addiction"" is ""current substance use disorder mild, moderate or severe” but only with respect to substances listed in Schedule I, II, III, IV, or V of section 202 of the Controlled Substances Act. Make the diagnosis according to the diagnostic criteria in the most current edition of the DSM, or by another authoritative source as determined by the director of the CDC. You may also make a diagnosis of full remission, according to the diagnostic criteria in the most current edition of the DSM or another authoritative source as determined by the director of the CDC.  See the CDC's Technical Instructions for Civil Surgeons for more information. A. Findings. 1. Select No Class A. or B Substance (Drug) Abuse / Addiction."
i693.pdf,Pt8Line3A_Findings[3],/Btn,#subform[9],applicant,medical,selection,Findings,"Substance (Drug) Abuse or Addiction, listed in section 202 of the Controlled Substances Act, Class A.","Part 8. Civil Surgeon Worksheet. 3. Drug Abuse / Drug Addiction. The U.S. Department of Health and Human Services (DHHS) sets the medical guidelines for determining drug abuse and drug addiction.  The terms are defined at 42 C F R 34.2(h) and (i). Include here any diagnosis of drug abuse or drug addiction. ""Drug abuse or drug addiction"" is ""current substance use disorder mild, moderate or severe” but only with respect to substances listed in Schedule I, II, III, IV, or V of section 202 of the Controlled Substances Act. Make the diagnosis according to the diagnostic criteria in the most current edition of the DSM, or by another authoritative source as determined by the director of the CDC. You may also make a diagnosis of full remission, according to the diagnostic criteria in the most current edition of the DSM or another authoritative source as determined by the director of the CDC.  See the CDC's Technical Instructions for Civil Surgeons for more information. A. Findings. 2. Select Substance (Drug) Abuse or Addiction, listed in section 202 of the Controlled Substances Act, Class A."
i693.pdf,Pt1Line1a_FamilyName[10],/Tx,#subform[10],family,personal,,,It is pre-filled from the first page.,Family Name (Last Name). This is a read only field. It is pre-filled from the first page. 
i693.pdf,Pt1Line1b_GivenName[10],/Tx,#subform[10],,personal,,,It is pre-filled from the first page.,Given Name (First Name). This is a read only field. It is pre-filled from the first page. 
i693.pdf,Pt1Line1c_MiddleName[10],/Tx,#subform[10],,personal,,,It is pre-filled from the first page.,Middle Name. This is a read only field. It is pre-filled from the first page. 
i693.pdf,Pt1Line3e_AlienNumber[10],/Tx,#area[10],,immigration,,,It is pre-filled from the first page.,Alien Registration Number (A. Number). This is a read only field. It is pre-filled from the first page. 
i693.pdf,Pt9Line3_DateSigned[0],/Tx,#subform[10],,medical,,,"as 2-digit Month, 2-digit Day, and 4-digit Year.","Part 9. Referral Evaluation (To be completed by the health department or other doctor performing the referral evaluation). 3. Signature of Health Department Individual or Other Doctor Performing Referral Evaluation. Enter Date Signed. Enter as 2-digit Month, 2-digit Day, and 4-digit Year. "
