Form,Field Name,Type,Parent,Persona,Domain,Value Type,Value,Has Tooltip
i485.pdf,Pt8Line69a_YesNo[1],/Btn,#subform[14],applicant,criminal,selection,YesNo,No
i485.pdf,Pt8Line70_YesNo[0],/Btn,#subform[14],applicant,criminal,selection,YesNo,No
i485.pdf,Pt8Line70_YesNo[1],/Btn,#subform[14],applicant,criminal,selection,YesNo,No
i485.pdf,Pt8Line71_YesNo[0],/Btn,#subform[14],applicant,criminal,selection,YesNo,No
i485.pdf,Pt8Line71_YesNo[1],/Btn,#subform[14],applicant,criminal,selection,YesNo,No
i485.pdf,Pt8Line77_YesNo[0],/Btn,#subform[14],applicant,criminal,selection,YesNo,No
i485.pdf,Pt8Line77_YesNo[1],/Btn,#subform[14],applicant,criminal,selection,YesNo,No
i485.pdf,Pt8Line85a_YesNo[0],/Btn,#subform[14],applicant,office,selection,YesNo,No
i485.pdf,Pt8Line85a_YesNo[1],/Btn,#subform[14],applicant,office,selection,YesNo,No
i485.pdf,Pt1Line10_AlienNumber[16],/Tx,#subform[15],applicant,immigration,,,No
i485.pdf,Pt8Line85b_YesNo[0],/Btn,#subform[15],applicant,office,selection,YesNo,No
i485.pdf,Pt8Line85b_YesNo[1],/Btn,#subform[15],applicant,office,selection,YesNo,No
i485.pdf,Pt8Line85c_YesNo[0],/Btn,#subform[15],applicant,office,selection,YesNo,No
i485.pdf,Pt8Line85c_YesNo[1],/Btn,#subform[15],applicant,office,selection,YesNo,No
i485.pdf,Pt8Line86b_Nationality[0],/Tx,#subform[15],applicant,medical,,,No
i485.pdf,Pt8Line86a_YesNo[0],/Btn,#subform[15],applicant,office,selection,YesNo,No
i485.pdf,Pt8Line86a_YesNo[1],/Btn,#subform[15],applicant,office,selection,YesNo,No
i485.pdf,Pt9Line2a_Deaf[0],/Btn,#subform[15],applicant,medical,selection,Deaf,No
i485.pdf,Pt9Line2a_Accommodation[0],/Tx,#subform[15],applicant,office,,,No
i485.pdf,Pt9Line1_YesNo[0],/Btn,#subform[15],applicant,office,selection,YesNo,No
i485.pdf,Pt9Line1_YesNo[1],/Btn,#subform[15],applicant,office,selection,YesNo,No
i485.pdf,Pt9Line2b_Blind[0],/Btn,#subform[15],applicant,office,selection,Blind,No
i485.pdf,Pt9Line2b_Accommodation[0],/Tx,#subform[15],applicant,office,,,No
i485.pdf,Pt9Line2c_Other[0],/Btn,#subform[15],applicant,medical,selection,Other,No
i485.pdf,Pt9Line2c_Accommodation[0],/Tx,#subform[15],applicant,medical,,,No
i485.pdf,Pt10Line1_English[0],/Btn,#subform[15],applicant,office,selection,English,No
i485.pdf,Pt10Line1b_Language[0],/Tx,#subform[15],applicant,office,,,No
i485.pdf,Pt10Line1_English[1],/Btn,#subform[15],applicant,office,selection,English,No
i485.pdf,Pt10Line2_PreparerCB[0],/Btn,#subform[15],preparer,office,selection,PreparerCB,No
i485.pdf,Pt10Line2_Preparer[0],/Tx,#subform[15],applicant,office,,,No
i485.pdf,Pt10Line3_DaytimePhone[0],/Tx,#subform[15],applicant,personal,,,No
i485.pdf,Pt10Line4_MobilePhone[0],/Tx,#subform[15],applicant,personal,,,No
i485.pdf,Pt10Line5_Email[0],/Tx,#subform[15],applicant,office,,,No
i485.pdf,Pt1Line10_AlienNumber[17],/Tx,#subform[16],applicant,immigration,,,No
i485.pdf,Pt10Line6b_Date[0],/Tx,#subform[16],applicant,office,,,No
i485.pdf,Pt5Line6a_Signature[0],/Tx,#subform[16],applicant,office,,,No
i485.pdf,Pt11Line2_OrgName[0],/Tx,#subform[16],applicant,office,,,No
i485.pdf,Pt11Line1b_GivenName[0],/Tx,#subform[16],applicant,personal,,,No
i485.pdf,Pt11Line1a_FamilyName[0],/Tx,#subform[16],applicant,personal,,,No
i485.pdf,Pt11Line3_CityOrTown[0],/Tx,#subform[16],applicant,office,,,No
i485.pdf,Pt11Line3_StreetNumberName[0],/Tx,#subform[16],applicant,office,,,No
i485.pdf,Pt11Line3_Unit[0],/Btn,#subform[16],applicant,office,selection,Unit,No
i485.pdf,Pt11Line3_Unit[1],/Btn,#subform[16],applicant,office,selection,Unit,No
i485.pdf,Pt11Line3_AptSteFlrNumber[0],/Tx,#subform[16],applicant,office,,,No
i485.pdf,Pt11Line3_Unit[2],/Btn,#subform[16],applicant,office,selection,Unit,No
i485.pdf,Pt11Line3_PostalCode[0],/Tx,#subform[16],applicant,office,,,No
i485.pdf,Pt11Line3_ZipCode[0],/Tx,#subform[16],applicant,office,,,No
i485.pdf,Pt11Line3_State[0],/Ch,#subform[16],applicant,office,,,No
i485.pdf,Pt11Line3_Country[0],/Tx,#subform[16],applicant,immigration,,,No
i485.pdf,Pt11Line3_Province[0],/Tx,#subform[16],applicant,office,,,No
i485.pdf,Pt11Line4_DayPhone[0],/Tx,#subform[16],applicant,office,,,No
i485.pdf,Pt11Line6_Email[0],/Tx,#subform[16],applicant,office,,,No
i485.pdf,Pt11Line5_MobilePhone[0],/Tx,#subform[16],applicant,personal,,,No
i485.pdf,Pt1Line10_AlienNumber[18],/Tx,#subform[17],applicant,immigration,,,No
i485.pdf,Part11_NameofLanguage[0],/Tx,#subform[17],applicant,office,,,No
i485.pdf,Pt11Line7b_DateofSignature[0],/Tx,#subform[17],applicant,office,,,No
i485.pdf,Pt5Line6a_Signature[1],/Tx,#subform[17],applicant,office,,,No
i485.pdf,Pt12Line1b_PreparerGivenName[0],/Tx,#subform[17],preparer,personal,,,No
i485.pdf,Pt12Line2_BusinessName[0],/Tx,#subform[17],preparer,personal,,,No
i485.pdf,Pt12Line1a_PreparerFamilyName[0],/Tx,#subform[17],preparer,personal,,,No
i485.pdf,Pt12Line3_CityOrTown[0],/Tx,#subform[17],preparer,office,,,No
i485.pdf,Pt12Line3_StreetNumberName[0],/Tx,#subform[17],preparer,office,,,No
i485.pdf,Pt12Line3_Unit[0],/Btn,#subform[17],preparer,office,selection,Unit,No
i485.pdf,Pt12Line3_Unit[1],/Btn,#subform[17],preparer,office,selection,Unit,No
i485.pdf,Pt12Line3_AptSteFlrNumber[0],/Tx,#subform[17],preparer,office,,,No
i485.pdf,Pt12Line3_Unit[2],/Btn,#subform[17],preparer,office,selection,Unit,No
i485.pdf,Pt12Line3_PostalCode[0],/Tx,#subform[17],preparer,office,,,No
i485.pdf,Pt12Line3_ZipCode[0],/Tx,#subform[17],preparer,office,,,No
i485.pdf,Pt12Line3_State[0],/Ch,#subform[17],preparer,office,,,No
i485.pdf,Pt12Line3_Country[0],/Tx,#subform[17],preparer,immigration,,,No
i485.pdf,Pt12Line3_Province[0],/Tx,#subform[17],preparer,office,,,No
i485.pdf,Pt12Line5_MobileNumber[0],/Tx,#subform[17],preparer,office,,,No
i485.pdf,Pt12Line4_DaytimePhoneNumber1[0],/Tx,#subform[17],preparer,personal,,,No
i485.pdf,Pt12Line6_Email[0],/Tx,#subform[17],preparer,office,,,No
i485.pdf,Part12Line7_Checkbox[0],/Btn,#subform[17],preparer,office,selection,Checkbox,No
i485.pdf,Part12Line7_Checkbox[1],/Btn,#subform[17],preparer,office,selection,Checkbox,No
i485.pdf,Part12Line7b_Extend[0],/Btn,#subform[17],preparer,office,selection,Extend,No
i485.pdf,Part12Line7b_NotExtend[0],/Btn,#subform[17],preparer,office,selection,NotExtend,No
i485.pdf,Pt1Line10_AlienNumber[19],/Tx,#subform[18],applicant,immigration,,,No
i485.pdf,Pt12Line8a_Signature[0],/Tx,#subform[18],preparer,office,,,No
i485.pdf,Pt12Line8b_DateofSignature[0],/Tx,#subform[18],preparer,office,,,No
i485.pdf,Pt13_USCISSignature[0],/Tx,#subform[18],applicant,office,,,No
i485.pdf,Pt13_USCISOfficer[0],/Tx,#subform[18],applicant,office,,,No
i485.pdf,Pt13_ApplicantSignature[0],/Tx,#subform[18],applicant,office,,,No
i485.pdf,Pt13_DateofSignature[0],/Tx,#subform[18],applicant,office,,,No
i485.pdf,Pt13_Corrections1[0],/Tx,#subform[18],applicant,criminal,,,No
i485.pdf,Pt13_Corrections2[0],/Tx,#subform[18],applicant,criminal,,,No
i485.pdf,Pt13_Pages1[0],/Tx,#subform[18],applicant,office,,,No
i485.pdf,Pt13_Pages2[0],/Tx,#subform[18],applicant,office,,,No
i485.pdf,Pt14Line3a_PageNumber[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line3b_PartNumber[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line3c_ItemNumber[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line3d_AdditionalInfo[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line4a_PageNumber[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line4b_PartNumber[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line4c_ItemNumber[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line4d_AdditionalInfo[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line5a_PageNumber[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line5b_PartNumber[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line5c_ItemNumber[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line5d_AdditionalInfo[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line6a_PageNumber[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line6b_PartNumber[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line6c_ItemNumber[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line6d_AdditionalInfo[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line7a_PageNumber[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line7b_PartNumber[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line7c_ItemNumber[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt14Line7d_AdditionalInfo[0],/Tx,#subform[19],applicant,office,,,No
i485.pdf,Pt1Line1a_FamilyName[1],/Tx,#subform[19],applicant,personal,,,No
i485.pdf,Pt1Line1b_GivenName[1],/Tx,#subform[19],applicant,personal,,,No
i485.pdf,Pt1Line1c_MiddleName[1],/Tx,#subform[19],applicant,personal,,,No
i485.pdf,Pt1Line10_AlienNumber[20],/Tx,#subform[19],applicant,immigration,,,No
i485.pdf,Pt1Line10_AlienNumber[21],/Tx,#subform[19],applicant,immigration,,,No
i765.pdf,PDF417BarCode1[0],/Tx,Page1[6],applicant,office,,,No
i765.pdf,Line1a_FamilyName[0],/Tx,Page7[0],applicant,personal,,,No
i765.pdf,Line1b_GivenName[0],/Tx,Page7[0],applicant,personal,,,No
i765.pdf,Line1c_MiddleName[0],/Tx,Page7[0],applicant,personal,,,No
i765.pdf,Part1_Checkbox[0],/Btn,Page1[0],applicant,office,selection,Checkbox,No
i765.pdf,Part1_Checkbox[1],/Btn,Page1[0],applicant,immigration,selection,Checkbox,No
i765.pdf,Part1_Checkbox[2],/Btn,Page1[0],applicant,office,selection,Checkbox,No
i765.pdf,CheckBox1[0],/Btn,Page1[0],applicant,immigration,selection,this box if Form G-28 is attached,No
i765.pdf,Line2a_FamilyName[0],/Tx,Page1[0],applicant,personal,,,No
i765.pdf,Line2b_GivenName[0],/Tx,Page1[0],applicant,personal,,,No
i765.pdf,Line2c_MiddleName[0],/Tx,Page1[0],applicant,personal,,,No
i765.pdf,Line3c_MiddleName[0],/Tx,Page1[0],applicant,personal,,,No
i765.pdf,Line3b_GivenName[0],/Tx,Page1[0],applicant,personal,,,No
i765.pdf,Line3a_FamilyName[0],/Tx,Page1[0],applicant,personal,,,No
i765.pdf,Line3a_FamilyName[1],/Tx,Page1[0],applicant,personal,,,No
i765.pdf,Line3b_GivenName[1],/Tx,Page1[0],applicant,personal,,,No
i765.pdf,Line3c_MiddleName[1],/Tx,Page1[0],applicant,personal,,,No
i765.pdf,USCISELISAcctNumber[0],/Tx,Page1[0],applicant,immigration,,,No
i765.pdf,Part2Line5_Checkbox[0],/Btn,Page2[0],applicant,medical,selection,Checkbox,No
i765.pdf,Part2Line5_Checkbox[1],/Btn,Page2[0],applicant,medical,selection,Checkbox,No
i765.pdf,Pt2Line7_Unit[0],/Btn,Page2[0],applicant,medical,selection,Unit,No
i765.pdf,Pt2Line7_Unit[1],/Btn,Page2[0],applicant,medical,selection,Unit,No
i765.pdf,Pt2Line7_AptSteFlrNumber[0],/Tx,Page2[0],applicant,medical,,,No
i765.pdf,Pt2Line7_Unit[2],/Btn,Page2[0],applicant,medical,selection,Unit,No
i765.pdf,Pt2Line7_CityOrTown[0],/Tx,Page2[0],applicant,medical,,,No
i765.pdf,Pt2Line7_State[0],/Ch,Page2[0],applicant,medical,,,No
i765.pdf,Pt2Line7_ZipCode[0],/Tx,Page2[0],applicant,medical,,,No
i765.pdf,Pt2Line7_StreetNumberName[0],/Tx,Page2[0],applicant,medical,,,No
i765.pdf,Line14_Checkbox_No[0],/Btn,Page2[0],applicant,personal,selection,No,No
i765.pdf,Line14_Checkbox_Yes[0],/Btn,Page2[0],applicant,personal,boolean,True,No
i765.pdf,Line7_AlienNumber[0],/Tx,Page7[0],applicant,immigration,,,No
i765.pdf,Line8_ElisAccountNumber[0],/Tx,Page2[0],applicant,office,,,No
i765.pdf,Line9_Checkbox[0],/Btn,Page2[0],applicant,personal,selection,Checkbox,No
i765.pdf,Line9_Checkbox[1],/Btn,Page2[0],applicant,personal,selection,Checkbox,No
i765.pdf,Line10_Checkbox[0],/Btn,Page2[0],applicant,office,selection,Checkbox,No
i765.pdf,Line10_Checkbox[1],/Btn,Page2[0],applicant,personal,selection,Checkbox,No
i765.pdf,Line10_Checkbox[2],/Btn,Page2[0],applicant,office,selection,Checkbox,No
i765.pdf,Line10_Checkbox[3],/Btn,Page2[0],applicant,office,selection,Checkbox,No
i765.pdf,Line19_Checkbox[0],/Btn,Page2[0],applicant,office,selection,Checkbox,No
i765.pdf,Line19_Checkbox[1],/Btn,Page2[0],applicant,office,selection,Checkbox,No
i765.pdf,Line15a_FamilyName[0],/Tx,Page2[0],applicant,personal,,,No
i765.pdf,Line15b_GivenName[0],/Tx,Page2[0],applicant,personal,,,No
i765.pdf,Line16a_FamilyName[0],/Tx,Page2[0],applicant,personal,,,No
i765.pdf,Line16b_GivenName[0],/Tx,Page2[0],applicant,personal,,,No
i765.pdf,Line17b_CountryOfBirth[0],/Tx,Page2[0],applicant,personal,,,No
i765.pdf,Line17a_CountryOfBirth[0],/Tx,Page2[0],applicant,personal,,,No
i765.pdf,Line13_Checkbox[0],/Btn,Page2[0],applicant,office,selection,Checkbox,No
i765.pdf,Line13_Checkbox[1],/Btn,Page2[0],applicant,office,selection,Checkbox,No
i765.pdf,Line12b_SSN[0],/Tx,Page2[0],applicant,personal,,,No
i765.pdf,Pt2Line5_Unit[0],/Btn,Page2[0],applicant,office,selection,Unit,No
i765.pdf,Pt2Line5_Unit[1],/Btn,Page2[0],applicant,office,selection,Unit,No
i765.pdf,Pt2Line5_AptSteFlrNumber[0],/Tx,Page2[0],applicant,office,,,No
i765.pdf,Pt2Line5_Unit[2],/Btn,Page2[0],applicant,office,selection,Unit,No
i765.pdf,Pt2Line5_CityOrTown[0],/Tx,Page2[0],applicant,office,,,No
i765.pdf,Pt2Line5_State[0],/Ch,Page2[0],applicant,office,,,No
i765.pdf,Pt2Line5_ZipCode[0],/Tx,Page2[0],applicant,office,,,No
i765.pdf,Line4b_StreetNumberName[0],/Tx,Page2[0],applicant,office,,,No
i765.pdf,Line4a_InCareofName[0],/Tx,Page2[0],applicant,office,,,No
i765.pdf,Line12a_Checkbox[0],/Btn,Page2[0],applicant,office,selection,Checkbox,No
i765.pdf,Line12a_Checkbox[1],/Btn,Page2[0],applicant,office,selection,Checkbox,No
i765.pdf,Line20c_TravelDoc[0],/Tx,Page3[0],applicant,office,,,No
i765.pdf,Line21_DateOfLastEntry[0],/Tx,Page3[0],applicant,office,,,No
i765.pdf,Line20e_ExpDate[0],/Tx,Page3[0],applicant,office,,,No
i765.pdf,Line20d_CountryOfIssuance[0],/Tx,Page3[0],applicant,immigration,,,No
i765.pdf,Line20b_Passport[0],/Tx,Page3[0],applicant,office,,,No
i765.pdf,Line23_StatusLastEntry[0],/Tx,Page3[0],applicant,immigration,,,No
i765.pdf,Line24_CurrentStatus[0],/Tx,Page3[0],applicant,medical,,,No
i765.pdf,Line26_SEVISnumber[0],/Tx,Page3[0],applicant,office,,,No
i765.pdf,Line27b_Everify[0],/Tx,Page3[0],applicant,office,,,No
i765.pdf,Line27c_EverifyIDNumber[0],/Tx,Page3[0],applicant,office,,,No
i765.pdf,PtLine29_YesNo[0],/Btn,Page3[0],applicant,criminal,selection,YesNo,No
i765.pdf,PtLine29_YesNo[1],/Btn,Page3[0],applicant,criminal,selection,YesNo,No
i765.pdf,Line30a_ReceiptNumber[0],/Tx,Line18a_Receipt[0],applicant,immigration,,,No
i765.pdf,Line28_ReceiptNumber[0],/Tx,Page3[0],applicant,immigration,,,No
i765.pdf,Line27a_Degree[0],/Tx,Page3[0],applicant,office,,,No
i765.pdf,Line20a_I94Number[0],/Tx,Page3[0],applicant,immigration,,,No
i765.pdf,Line19_DOB[0],/Tx,Page3[0],applicant,personal,,,No
i765.pdf,Line18c_CountryOfBirth[0],/Tx,Page3[0],applicant,personal,,,No
i765.pdf,Line18a_CityTownOfBirth[0],/Tx,Page3[0],applicant,personal,,,No
i765.pdf,Line18b_CityTownOfBirth[0],/Tx,Page3[0],applicant,personal,,,No
i765.pdf,section_1[0],/Tx,#area[1],applicant,medical,,,No
i765.pdf,section_2[0],/Tx,#area[1],applicant,personal,,,No
i765.pdf,section_3[0],/Tx,#area[1],applicant,medical,,,No
i765.pdf,PtLine30b_YesNo[0],/Btn,Page3[0],applicant,criminal,selection,YesNo,No
i765.pdf,PtLine30b_YesNo[1],/Btn,Page3[0],applicant,criminal,selection,YesNo,No
i765.pdf,place_entry[0],/Tx,Page3[0],applicant,office,,,No
i765.pdf,Pt3Line1Checkbox[0],/Btn,Page4[0],applicant,office,,,No
i765.pdf,Pt3Line1Checkbox[1],/Btn,Page4[0],applicant,office,selection,"I can read and understand English, and I have read and understand every question and instruction on this application and my answer to every question",No
i765.pdf,Pt3Line1b_Language[0],/Tx,Page4[0],applicant,office,,,No
i765.pdf,Part3_Checkbox[0],/Btn,Page4[0],preparer,office,selection,Checkbox,No
i765.pdf,Pt3Line2_RepresentativeName[0],/Tx,Page4[0],preparer,office,,,No
i765.pdf,Pt3Line7b_DateofSignature[0],/Tx,Page4[0],applicant,office,,,No
i765.pdf,Pt3Line7a_Signature[0],/Tx,Page4[0],applicant,office,,,No
i765.pdf,Pt3Line3_DaytimePhoneNumber1[0],/Tx,Page4[0],applicant,personal,,,No
i765.pdf,Pt3Line4_MobileNumber1[0],/Tx,Page4[0],applicant,office,,,No
i765.pdf,Pt3Line5_Email[0],/Tx,Page4[0],applicant,office,,,No
i765.pdf,Pt4Line6_Checkbox[0],/Btn,Page4[0],applicant,office,selection,Checkbox,No
i765.pdf,Pt4Line2_InterpreterBusinessorOrg[0],/Tx,Page4[0],applicant,office,,,No
i765.pdf,Pt4Line1b_InterpreterGivenName[0],/Tx,Page4[0],applicant,personal,,,No
i765.pdf,Pt4Line1a_InterpreterFamilyName[0],/Tx,Page4[0],applicant,personal,,,No
i765.pdf,Pt4Line4_InterpreterDaytimeTelephone[0],/Tx,Page5[0],applicant,office,,,No
i765.pdf,Pt4Line6_Email[0],/Tx,Page5[0],applicant,office,,,No
i765.pdf,Pt4Line5_MobileNumber[0],/Tx,Page5[0],applicant,office,,,No
i765.pdf,Part4_NameofLanguage[0],/Tx,Page5[0],applicant,office,,,No
i765.pdf,Pt5Line1b_PreparerGivenName[0],/Tx,Page5[0],preparer,personal,,,No
i765.pdf,Pt5Line2_BusinessName[0],/Tx,Page5[0],preparer,personal,,,No
i765.pdf,Pt5Line1a_PreparerFamilyName[0],/Tx,Page5[0],preparer,personal,,,No
i765.pdf,Pt6Line3c_CityOrTown[0],/Tx,Page5[0],preparer,office,,,No
i765.pdf,Pt6Line3a_StreetNumberName[0],/Tx,Page5[0],preparer,office,,,No
i765.pdf,Pt6Line3b_Unit[0],/Btn,Page5[0],preparer,office,selection,Unit,No
i765.pdf,Pt6Line3b_Unit[1],/Btn,Page5[0],preparer,office,selection,Unit,No
i765.pdf,Pt6Line3b_AptSteFlrNumber[0],/Tx,Page5[0],preparer,office,,,No
i765.pdf,Pt6Line3b_Unit[2],/Btn,Page5[0],preparer,office,selection,Unit,No
i765.pdf,Pt6Line3g_PostalCode[0],/Tx,Page5[0],preparer,office,,,No
i765.pdf,Pt6Line3e_ZipCode[0],/Tx,Page5[0],preparer,office,,,No
i765.pdf,Pt6Line3d_State[0],/Ch,Page5[0],preparer,office,,,No
i765.pdf,Pt6Line3h_Country[0],/Tx,Page5[0],preparer,immigration,,,No
i765.pdf,Pt6Line3f_Province[0],/Tx,Page5[0],preparer,office,,,No
i765.pdf,Pt5Line5_PreparerFaxNumber[0],/Tx,Page5[0],preparer,office,,,No
i765.pdf,Pt5Line4_DaytimePhoneNumber1[0],/Tx,Page5[0],preparer,personal,,,No
i765.pdf,Pt5Line6_Email[0],/Tx,Page5[0],preparer,office,,,No
i765.pdf,Pt5Line3c_CityOrTown[0],/Tx,Page5[0],applicant,office,,,No
i765.pdf,Pt5Line3a_StreetNumberName[0],/Tx,Page5[0],applicant,office,,,No
i765.pdf,Pt5Line3b_Unit[0],/Btn,Page5[0],applicant,office,selection,Unit,No
i765.pdf,Pt5Line3b_Unit[1],/Btn,Page5[0],applicant,office,selection,Unit,No
i765.pdf,Pt5Line3b_AptSteFlrNumber[0],/Tx,Page5[0],applicant,office,,,No
i765.pdf,Pt5Line3b_Unit[2],/Btn,Page5[0],applicant,office,selection,Unit,No
i765.pdf,Pt5Line3g_PostalCode[0],/Tx,Page5[0],applicant,office,,,No
i765.pdf,Pt5Line3e_ZipCode[0],/Tx,Page5[0],applicant,office,,,No
i765.pdf,Pt5Line3d_State[0],/Ch,Page5[0],applicant,office,,,No
i765.pdf,Pt5Line3h_Country[0],/Tx,Page5[0],applicant,immigration,,,No
i765.pdf,Pt5Line3f_Province[0],/Tx,Page5[0],applicant,office,,,No
i765.pdf,Pt4Line6b_DateofSignature[0],/Tx,Page5[0],applicant,office,,,No
i765.pdf,Pt4Line6a_Signature[0],/Tx,Page5[0],applicant,office,,,No
i765.pdf,Part5Line7_Checkbox[0],/Btn,Page6[0],preparer,office,selection,Checkbox,No
i765.pdf,Part5Line7_Checkbox[1],/Btn,Page6[0],preparer,office,selection,Checkbox,No
i765.pdf,Part5Line7b_Checkbox[0],/Btn,Page6[0],preparer,office,selection,Checkbox,No
i765.pdf,Part5Line7b_Checkbox[1],/Btn,Page6[0],preparer,office,selection,Checkbox,No
i765.pdf,Pt5Line8a_Signature[0],/Tx,Page6[0],preparer,office,,,No
i765.pdf,Pt5Line8b_DateofSignature[0],/Tx,Page6[0],preparer,office,,,No
i765.pdf,Pt6Line3a_PageNumber[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line3b_PartNumber[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line3c_ItemNumber[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line4a_PageNumber[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line4b_PartNumber[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line4c_ItemNumber[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line4d_AdditionalInfo[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line5a_PageNumber[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line5b_PartNumber[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line5c_ItemNumber[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line5d_AdditionalInfo[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line6a_PageNumber[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line6b_PartNumber[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line6c_ItemNumber[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line6d_AdditionalInfo[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line7a_PageNumber[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line7b_PartNumber[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line7c_ItemNumber[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line7d_AdditionalInfo[0],/Tx,Page7[0],applicant,office,,,No
i765.pdf,Pt6Line4d_AdditionalInfo[1],/Tx,Page7[0],applicant,office,,,No
